domain,split,subject,image_path,mask_path,original_shape,native_spacing_mm,processed_shape,processed_spacing_mm,original_unique_values,pre_integer_resample_unique_count,pre_integer_resample_min,pre_integer_resample_max,post_integer_unique_values,original_voxels,current_processed_voxels,nearest_processed_voxels,current_processed_volume_mm3,nearest_processed_volume_mm3,processed_volume_change_percent,processed_current_vs_nn_dice,processed_current_vs_nn_hd95_mm,processed_current_vs_nn_assd_mm,processed_current_vs_nn_added_voxels,processed_current_vs_nn_lost_voxels,tile_current_vs_nn_dice,tile_current_vs_nn_hd95_mm,tile_current_vs_nn_assd_mm,tile_current_vs_nn_added_voxels,tile_current_vs_nn_lost_voxels,native_original_vs_current_dice,native_original_vs_current_hd95_mm,native_original_vs_current_assd_mm,native_original_vs_current_added_voxels,native_original_vs_current_lost_voxels,native_original_vs_nn_dice,native_original_vs_nn_hd95_mm,native_original_vs_nn_assd_mm,native_original_vs_nn_added_voxels,native_original_vs_nn_lost_voxels,lost_added_ratio,net_processed_voxel_change,mean_inward_shift_mm,mean_outward_shift_mm,current_contour_direction_changes,nearest_contour_direction_changes,current_normalized_perimeter,nearest_normalized_perimeter
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",232,-0.5276548862457275,1.0,"[0, 1]",114325,55036,57432,440.2879967195986,459.4559965767859,-4.171890235408831,0.9786961624639897,0.20000000298023224,0.032817008878160324,0,2396,0.9786961624639897,0.20000000298023224,0.032817008878160324,0,2396,0.9752248430341083,0.10000000149011612,0.02695398310627735,416,5132,0.9811482433590403,0.10000000149011612,0.019121553335748307,2197,2115,2396.0,-2396,0.18472871238455948,0.0,12252,12630,17.4154551949372,17.383124831020574
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",204,0.0,1.0,"[0, 1]",115099,55504,57748,444.0319966917036,461.98399655795083,-3.8858488605665995,0.9801857803835694,0.20000000298023224,0.03170716701033677,0,2244,0.9801857803835694,0.20000000298023224,0.03170716701033677,0,2244,0.9761130265991863,0.10000000149011612,0.026384364191165237,419,4971,0.9817378984241223,0.10000000149011612,0.01918296678754128,2049,2153,2244.0,-2244,0.18343137033323553,0.0,12209,12170,17.11811745943843,17.00105026610192
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_8,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,"(38, 180, 180)","(0.4000000059604645, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",190,-0.5276548862457275,1.0,"[0, 1]",111178,53442,55570,427.53599681460844,444.55999668776974,-3.8294043548677346,0.9804792132976186,0.1599999964237213,0.030908861220865183,0,2128,0.9804792132976186,0.1599999964237213,0.030908861220865183,0,2128,0.9744049589817165,0.10000000149011612,0.028206886182401913,337,5229,0.9801797087851614,0.10000000149011612,0.020690375659623783,1865,2529,2128.0,-2128,0.1828947345397078,0.0,11582,11619,17.090474536133293,16.982326455295496
Mouse,test,POLYIC_20190531_polyic_m__E3_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",209,-0.2953539788722992,1.0,"[0, 1]",117878,56776,59142,454.20799661588654,473.13599647486194,-4.000541070643536,0.9795890198243586,0.20000000298023224,0.033126725853215765,0,2366,0.9795890198243586,0.20000000298023224,0.033126725853215765,0,2366,0.9763168604902887,0.10000000149011612,0.02717703975845977,340,5130,0.9819317762205707,0.10000000149011612,0.01938919643298483,2054,2203,2366.0,-2366,0.1841885017031144,0.0,11712,11921,16.956251900986626,16.871184462461304
Mouse,test,POLYIC_20190531_polyic_m__E5_P1_11,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,"(38, 180, 180)","(0.3999999761581421, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",210,0.0,1.0,"[0, 1]",120878,58258,60690,466.06399652755243,485.51999638259394,-4.007249958807052,0.9795540908632343,0.20000000298023224,0.03355024605314177,0,2432,0.9795540908632343,0.20000000298023224,0.03355024605314177,0,2432,0.976637387777154,0.10000000149011612,0.02650629095509185,348,5187,0.9826690993641062,0.10000000149011612,0.01855790672486239,2070,2119,2432.0,-2432,0.1818092083190813,0.0,12418,12423,17.052070034938687,16.914597461927578
Mouse,test,POLYIC_20190612_polyic___E10_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",194,0.0,1.0,"[0, 1]",114971,55226,57666,441.8079967082737,461.3279965628384,-4.231262789165193,0.9783864224214294,0.20000000298023224,0.03521968543132049,0,2440,0.9783864224214294,0.20000000298023224,0.03521968543132049,0,2440,0.9754813932400477,0.10000000149011612,0.027672438461261828,273,5243,0.9814194334450198,0.10000000149011612,0.01968704392298133,2069,2201,2440.0,-2440,0.18800409634704474,0.0,12013,12180,17.13552180789848,17.049321656486637
Mouse,test,POLYIC_20190612_polyic___E12_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E12_P1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",201,-0.054203540086746216,1.0,"[0, 1]",113808,54696,57194,437.5679967398642,457.5519965909718,-4.367591006049586,0.9776745017427831,0.25,0.03626667725462592,0,2498,0.9776745017427831,0.25,0.03626667725462592,0,2498,0.9749006756301767,0.10000000149011612,0.028450757643588356,365,5226,0.9810356186042426,0.10000000149011612,0.02029357891638383,2196,2122,2498.0,-2498,0.18870296033980657,0.0,11601,11895,17.111401308093047,17.036557706932477
Mouse,test,POLYIC_20190612_polyic___E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1.nii.gz,"(38, 180, 180)","(0.40000057220458984, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",220,0.0,1.0,"[0, 1]",115947,55820,58118,446.5599966728686,464.9439965358971,-3.954024570700988,0.9798311362319858,0.20000000298023224,0.03265390566750446,0,2298,0.9798311362319858,0.20000000298023224,0.03265390566750446,0,2298,0.9758543866292125,0.10000000149011612,0.026754243404138497,356,5128,0.9817745430685418,0.10000000149011612,0.0192160411358112,1991,2231,2298.0,-2298,0.1860879003495834,0.0,11886,11998,17.011003193860372,16.923485059398658
Mouse,test,POLYIC_20190612_polyic___E3_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",224,0.0,1.0,"[0, 1]",111564,53724,55976,429.7919967977999,447.80799666357024,-4.023152779762755,0.9794712853236098,0.20000000298023224,0.03200066015068954,0,2252,0.9794712853236098,0.20000000298023224,0.03200066015068954,0,2252,0.9747433838099553,0.10000000149011612,0.028124378676961694,454,5065,0.9809964001201454,0.10000000149011612,0.019904835586373498,2087,2152,2252.0,-2252,0.18225132984309383,0.0,11906,11941,17.338246152305903,17.19123242939609
Mouse,test,POLYIC_20190612_polyic___E3_P1_2,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_2.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",202,-0.19800885021686554,1.0,"[0, 1]",113510,54484,57122,435.87199675250037,456.9759965952633,-4.618185637757781,0.9763632779599664,0.25,0.03926499877344815,0,2638,0.9763632779599664,0.25,0.03926499877344815,0,2638,0.9745229815678996,0.10000000149011612,0.028630219298424568,320,5336,0.9809258069343098,0.10000000149011612,0.020362324366478318,2266,2068,2638.0,-2638,0.19225928546624982,0.0,11683,11736,17.024948844753897,16.903891995245704
Mouse,test,POLYIC_20190612_polyic___E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_3.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",214,-0.4413716793060303,1.0,"[0, 1]",110548,53130,55442,425.03999683320507,443.53599669539915,-4.170123732910068,0.9787053752348672,0.20000000298023224,0.033613616974406575,0,2312,0.9787053752348672,0.20000000298023224,0.033613616974406575,0,2312,0.9749997689442601,0.10000000149011612,0.027416340126229267,356,5054,0.9812517818273969,0.10000000149011612,0.01951813893447561,2014,2129,2312.0,-2312,0.18408304272432227,0.0,11835,11975,17.239396043225256,17.126750450512652
Mouse,test,POLYIC_20190612_polyic___E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_4.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",200,-0.060840707272291183,1.0,"[0, 1]",111899,53986,56076,431.8879967821835,448.6079966576098,-3.727084670803909,0.9810107030582762,0.1599999964237213,0.02983081558252948,0,2090,0.9810107030582762,0.1599999964237213,0.02983081558252948,0,2090,0.9760639509976392,0.10000000149011612,0.027152510946189895,436,4816,0.9817768672672458,0.10000000149011612,0.019639025893673792,1919,2155,2090.0,-2090,0.18230143308496932,0.0,11070,11490,16.871859195646163,16.854074795487747
Mouse,test,POLYIC_20190614_polyic___E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",205,0.0,1.0,"[0, 1]",115244,55540,57874,444.31999668955785,462.99199655044066,-4.032899056571172,0.9794205300932866,0.20000000298023224,0.03284366319402361,0,2334,0.9794205300932866,0.20000000298023224,0.03284366319402361,0,2334,0.9755719785812276,0.10000000149011612,0.02734802052118485,501,5019,0.9815295877875837,0.10000000149011612,0.019549750523542648,2178,2081,2334.0,-2334,0.18603684446728935,0.0,11900,12157,17.165676104843893,17.112711099384445
Mouse,test,POLYIC_20190614_polyic___E3_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_1.nii.gz,"(38, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",235,0.0,1.0,"[0, 1]",118491,57106,59534,456.847996596217,476.27199645149693,-4.078341787885914,0.9791838134430727,0.20000000298023224,0.033430433326315456,0,2428,0.9791838134430727,0.20000000298023224,0.033430433326315456,0,2428,0.9759101518426968,0.10000000149011612,0.02738667910118766,413,5181,0.9817351598173516,0.10000000149011612,0.019531888443392802,2152,2176,2428.0,-2428,0.18415568150960437,0.0,11899,12315,17.0203383760781,16.972819777600343
Mouse,test,POLYIC_20190614_polyic___E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_3.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",237,-0.17588496208190918,1.0,"[0, 1]",120239,58010,60288,464.0799965423344,482.30399640655503,-3.7785297239915074,0.9807435459602022,0.1599999964237213,0.030795037107417624,0,2278,0.9807435459602022,0.1599999964237213,0.030795037107417624,0,2278,0.9768059384941675,0.10000000149011612,0.02530203292174792,370,5098,0.9825788032395268,0.10000000149011612,0.018124858808224585,1995,2191,2278.0,-2278,0.18205443143687614,0.0,12244,12558,17.007211077259583,16.96498996214402
Mouse,test,POLYIC_20190614_polyic___E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_4.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",207,0.0,1.0,"[0, 1]",120280,57908,60386,463.26399654841407,483.08799640071373,-4.103600172225351,0.9790521919962129,0.20000000298023224,0.0346152316555765,0,2478,0.9790521919962129,0.20000000298023224,0.0346152316555765,0,2478,0.976294228215257,0.10000000149011612,0.026697611629745942,354,5233,0.9820565362506183,0.10000000149011612,0.01907788866726107,2173,2144,2478.0,-2478,0.18570217704873973,0.0,12543,12347,17.160796227552442,17.011599533251477
Mouse,test,POLYIC_20190614_polyic___E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_5.nii.gz,"(38, 180, 180)","(0.40000057220458984, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",202,0.0,1.0,"[0, 1]",109669,52866,55050,422.9279968489407,440.39999671876416,-3.9673024523160763,0.9797620371399978,0.1599999964237213,0.031295041820046374,0,2184,0.9797620371399978,0.1599999964237213,0.031295041820046374,0,2184,0.9751050849979541,0.10000000149011612,0.027613023136569406,540,4814,0.9817222141190198,0.10000000149011612,0.01919479289483708,2032,1978,2184.0,-2184,0.18104853245665084,0.0,11689,11914,17.301000875223192,17.20104809276119
Mouse,test,POLYIC_20190614_polyic___E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_6.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",209,-0.5276548862457275,1.0,"[0, 1]",115770,55960,58194,447.6799966645239,465.55199653136714,-3.838883733718253,0.9804299455122029,0.20000000298023224,0.03125752040914343,0,2234,0.9804299455122029,0.20000000298023224,0.03125752040914343,0,2234,0.9764107979671309,0.10000000149011612,0.02643122789953489,543,4818,0.9821393895718891,0.10000000149011612,0.01894815526386719,2169,1970,2234.0,-2234,0.1836064509192484,0.0,12045,12138,17.303871571195003,17.197751668465674
Mouse,test,POLYIC_20190614_polyic___E4_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",199,0.0,1.0,"[0, 1]",115660,55658,58032,445.2639966825245,464.2559965410231,-4.090846429556107,0.9791186559943706,0.20000000298023224,0.033383495127656544,0,2374,0.9791186559943706,0.20000000298023224,0.033383495127656544,0,2374,0.9756347373858223,0.10000000149011612,0.027436543120537497,355,5164,0.9816297488202294,0.10000000149011612,0.019448703888473595,2058,2189,2374.0,-2374,0.18284330018674413,0.0,11929,12108,17.07006317340501,16.97622661666989
Mouse,test,POLYIC_20190618_mouse33__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",202,0.0,1.0,"[0, 1]",111526,53638,55856,429.1039968029259,446.8479966707228,-3.9709252363219707,0.9797431822748278,0.20000000298023224,0.03172016593931618,0,2218,0.9797431822748278,0.20000000298023224,0.03172016593931618,0,2218,0.9747588829580078,0.10000000149011612,0.027976519542859443,356,5153,0.9806009308677917,0.10000000149011612,0.020555760080718452,1927,2391,2218.0,-2218,0.18481965519561758,0.0,11802,11958,17.214747362294716,17.14193459138978
Mouse,test,POLYIC_20190618_mouse34__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,"(38, 180, 180)","(0.4000001549720764, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",216,-0.17588496208190918,1.0,"[0, 1]",110215,53084,55354,424.6719968359469,442.83199670064437,-4.10087798533078,0.9790663789446504,0.20000000298023224,0.03206280051621998,0,2270,0.9790663789446504,0.20000000298023224,0.03206280051621998,0,2270,0.9744435284418796,0.10000000149011612,0.028011194591187488,501,5017,0.9811188874667538,0.10000000149011612,0.01963928764724897,2028,2132,2270.0,-2270,0.18296475545031385,0.0,11471,11821,17.177139316991898,17.149028316023887
Mouse,test,POLYIC_20190618_mouse35__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,"(38, 180, 180)","(0.40000006556510925, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",208,-0.5276548862457275,1.0,"[0, 1]",111340,53480,55830,427.83999681234343,446.63999667227256,-4.209206519792226,0.9785015094684841,0.20000000298023224,0.034529623638972336,0,2350,0.9785015094684841,0.20000000298023224,0.034529623638972336,0,2350,0.9746412405776876,0.10000000149011612,0.0280964725808637,339,5185,0.9806826251494423,0.10000000149011612,0.020323111099446605,2056,2242,2350.0,-2350,0.18808084895636173,0.0,11683,11784,17.08378683701523,17.024032516331676
Mouse,test,POLYIC_20190618_mouse36__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,"(38, 180, 180)","(0.39999985694885254, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",198,-0.5873894095420837,1.0,"[0, 1]",115587,55702,57924,445.6159966799019,463.3919965474604,-3.8360610455079067,0.9804446165490293,0.20000000298023224,0.03073573535600466,0,2222,0.9804446165490293,0.20000000298023224,0.03073573535600466,0,2222,0.9755621500362107,0.10000000149011612,0.02720904061477953,406,5128,0.981418918918919,0.10000000149011612,0.019662468505538534,1998,2292,2222.0,-2222,0.18498199600743132,0.0,12093,12413,17.18037130344784,17.14160450455463
Mouse,test,POLYIC_20190619_mouse38__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,"(38, 180, 180)","(0.3999999761581421, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",189,0.0,1.0,"[0, 1]",111802,53834,56212,430.67199679124343,449.69599664950357,-4.230413434853768,0.9783908547334751,0.20000000298023224,0.03471606031117378,0,2378,0.9783908547334751,0.20000000298023224,0.03471606031117378,0,2378,0.9748986449468571,0.10000000149011612,0.027856026584638816,463,5035,0.9812187687164222,0.10000000149011612,0.019815153358956155,2166,2036,2378.0,-2378,0.1872834293806222,0.0,11268,11609,17.11963211482221,17.028594568549977
Mouse,test,POLYIC_20190619_mouse39__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,"(38, 180, 180)","(0.39999982714653015, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",215,0.0,1.0,"[0, 1]",116309,56084,58408,448.671996657133,467.26399651861175,-3.9789069990412274,0.9797016385424309,0.20000000298023224,0.03227621546663111,0,2324,0.9797016385424309,0.20000000298023224,0.03227621546663111,0,2324,0.9751729644594779,0.10000000149011612,0.027888489447760966,489,5170,0.9810379670636797,0.10000000149011612,0.020254050430981975,2181,2229,2324.0,-2324,0.18246127136705664,0.0,12057,12250,17.18417059395975,17.099919360182763
Mouse,test,POLYIC_20190619_mouse42__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,"(38, 180, 180)","(0.3999997675418854, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",217,0.0,1.0,"[0, 1]",115175,55436,57784,443.48799669575675,462.27199655580506,-4.0634085560016615,0.9792616145557322,0.20000000298023224,0.033558062795713196,0,2348,0.9792616145557322,0.20000000298023224,0.033558062795713196,0,2348,0.9753002673476717,0.10000000149011612,0.02760145546157271,385,5186,0.9812159879087423,0.10000000149011612,0.019896109388936177,2112,2213,2348.0,-2348,0.18522146288337252,0.0,11934,12156,17.052326488200382,16.984621553195517
Mouse,test,POLYIC_20190619_mouse43__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,"(38, 180, 180)","(0.3999999165534973, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",199,0.0,1.0,"[0, 1]",118630,57104,59646,456.83199659633624,477.1679964448212,-4.26181135365322,0.9782269807280514,0.25,0.03703375453003214,0,2542,0.9782269807280514,0.25,0.03703375453003214,0,2542,0.9759287159399079,0.10000000149011612,0.02672082754865248,321,5271,0.9825145361085362,0.10000000149011612,0.018455490104846834,2115,2035,2542.0,-2542,0.1862077083787423,0.0,12311,12173,17.1070533042645,16.855927705931904
